entry_id,persona_id,t_index,date,persona_name,persona_age,persona_profession,persona_culture,session_chars,prompt_chars,alignment_self_direction,alignment_stimulation,alignment_hedonism,alignment_achievement,alignment_power,alignment_security,alignment_conformity,alignment_tradition,alignment_benevolence,alignment_universalism
debb6ed8__0,debb6ed8,0,2025-12-01,Padmini Raghunathan,55+,Teacher,South Asian,641,11740,0,0,0,0,0,0,1,0,1,0
debb6ed8__1,debb6ed8,1,2025-12-09,Padmini Raghunathan,55+,Teacher,South Asian,624,11723,0,0,0,0,0,0,0,0,1,0
debb6ed8__2,debb6ed8,2,2025-12-12,Padmini Raghunathan,55+,Teacher,South Asian,1270,12369,-1,0,0,0,0,1,1,0,0,0
debb6ed8__3,debb6ed8,3,2025-12-21,Padmini Raghunathan,55+,Teacher,South Asian,123,11222,0,0,0,1,0,0,0,0,0,0
debb6ed8__4,debb6ed8,4,2025-12-24,Padmini Raghunathan,55+,Teacher,South Asian,880,11979,-1,0,0,0,0,0,1,0,0,0
debb6ed8__5,debb6ed8,5,2026-01-03,Padmini Raghunathan,55+,Teacher,South Asian,1464,12563,0,0,0,0,0,0,0,1,1,0
debb6ed8__6,debb6ed8,6,2026-01-10,Padmini Raghunathan,55+,Teacher,South Asian,1536,12635,-1,0,0,0,0,0,1,0,0,1
debb6ed8__7,debb6ed8,7,2026-01-18,Padmini Raghunathan,55+,Teacher,South Asian,1547,12646,0,0,0,0,0,0,0,0,0,1
debb6ed8__8,debb6ed8,8,2026-01-24,Padmini Raghunathan,55+,Teacher,South Asian,1804,12903,-1,0,0,0,0,0,1,0,1,1
df9720d1__0,df9720d1,0,2025-02-26,Kevin Yeung,18-24,Entrepreneur,East Asian,599,11694,0,1,0,1,0,0,0,0,0,0
df9720d1__1,df9720d1,1,2025-03-01,Kevin Yeung,18-24,Entrepreneur,East Asian,549,11644,0,1,0,0,0,0,0,0,0,0
df9720d1__2,df9720d1,2,2025-03-06,Kevin Yeung,18-24,Entrepreneur,East Asian,636,11731,-1,0,0,0,0,0,1,0,0,0
df9720d1__3,df9720d1,3,2025-03-09,Kevin Yeung,18-24,Entrepreneur,East Asian,669,11764,-1,0,0,0,0,0,1,0,0,0
df9720d1__4,df9720d1,4,2025-03-09,Kevin Yeung,18-24,Entrepreneur,East Asian,1408,12503,-1,0,0,0,0,0,1,0,0,0
df9720d1__5,df9720d1,5,2025-03-09,Kevin Yeung,18-24,Entrepreneur,East Asian,692,11787,1,0,0,0,0,0,1,0,0,0
e209b4cd__0,e209b4cd,0,2025-10-22,Margit Ahlström,45-54,Artist,Western European,342,11411,0,0,-1,1,0,0,0,0,0,0
e209b4cd__1,e209b4cd,1,2025-10-24,Margit Ahlström,45-54,Artist,Western European,734,11803,0,0,1,1,0,0,0,0,0,0
e209b4cd__2,e209b4cd,2,2025-10-30,Margit Ahlström,45-54,Artist,Western European,293,11362,0,0,1,0,0,0,0,0,0,0
e209b4cd__3,e209b4cd,3,2025-11-04,Margit Ahlström,45-54,Artist,Western European,757,11826,-1,0,0,0,0,0,1,0,0,0
e209b4cd__4,e209b4cd,4,2025-11-05,Margit Ahlström,45-54,Artist,Western European,1261,12330,1,0,0,1,0,0,0,0,0,0
e209b4cd__5,e209b4cd,5,2025-11-05,Margit Ahlström,45-54,Artist,Western European,702,11771,0,0,1,0,0,0,0,0,0,0
e34fb79e__0,e34fb79e,0,2025-05-21,Gary Hutchins,55+,Teacher,North American,875,11951,1,0,0,1,0,0,0,0,0,0
e34fb79e__1,e34fb79e,1,2025-05-21,Gary Hutchins,55+,Teacher,North American,1042,12118,1,0,0,0,0,0,-1,0,0,0
e34fb79e__2,e34fb79e,2,2025-05-23,Gary Hutchins,55+,Teacher,North American,1043,12119,1,0,0,0,0,0,0,0,1,0
e34fb79e__3,e34fb79e,3,2025-05-26,Gary Hutchins,55+,Teacher,North American,347,11423,0,0,0,0,0,0,0,0,0,0
e34fb79e__4,e34fb79e,4,2025-05-27,Gary Hutchins,55+,Teacher,North American,1120,12196,1,0,0,0,-1,0,0,0,0,0
e34fb79e__5,e34fb79e,5,2025-06-01,Gary Hutchins,55+,Teacher,North American,1132,12208,1,0,1,0,0,0,0,0,1,0
e448979e__0,e448979e,0,2025-03-15,Nadia Hussain,18-24,Parent (Stay-at-home),South Asian,796,11867,1,0,0,1,1,0,0,0,0,0
e448979e__1,e448979e,1,2025-03-22,Nadia Hussain,18-24,Parent (Stay-at-home),South Asian,1565,12636,-1,0,0,0,-1,0,1,0,0,0
e448979e__2,e448979e,2,2025-03-29,Nadia Hussain,18-24,Parent (Stay-at-home),South Asian,653,11724,-1,0,0,0,-1,0,0,0,0,0
e448979e__3,e448979e,3,2025-04-03,Nadia Hussain,18-24,Parent (Stay-at-home),South Asian,781,11852,1,0,0,1,1,0,0,0,0,0
e448979e__4,e448979e,4,2025-04-04,Nadia Hussain,18-24,Parent (Stay-at-home),South Asian,1447,12518,-1,0,0,0,-1,0,1,0,0,0
e448979e__5,e448979e,5,2025-04-06,Nadia Hussain,18-24,Parent (Stay-at-home),South Asian,1302,12373,-1,0,0,0,-1,0,1,0,0,0
e448979e__6,e448979e,6,2025-04-12,Nadia Hussain,18-24,Parent (Stay-at-home),South Asian,1216,12287,1,0,0,1,1,0,0,0,0,0
e448979e__7,e448979e,7,2025-04-12,Nadia Hussain,18-24,Parent (Stay-at-home),South Asian,1286,12357,1,0,0,1,1,0,0,0,0,0
e448979e__8,e448979e,8,2025-04-15,Nadia Hussain,18-24,Parent (Stay-at-home),South Asian,1434,12505,0,0,0,1,1,0,0,0,0,0
e448979e__9,e448979e,9,2025-04-21,Nadia Hussain,18-24,Parent (Stay-at-home),South Asian,647,11718,-1,0,0,0,-1,0,1,0,0,0
e57a8664__0,e57a8664,0,2025-11-07,Mei-Ling Chen,55+,Grad Student,East Asian,1328,12419,-1,0,0,-1,0,0,0,0,1,0
e57a8664__1,e57a8664,1,2025-11-13,Mei-Ling Chen,55+,Grad Student,East Asian,1265,12356,-1,0,0,-1,0,0,1,0,1,0
e57a8664__2,e57a8664,2,2025-11-20,Mei-Ling Chen,55+,Grad Student,East Asian,482,11573,0,0,1,-1,0,0,0,0,1,0
e57a8664__3,e57a8664,3,2025-11-26,Mei-Ling Chen,55+,Grad Student,East Asian,593,11684,0,0,1,1,0,0,0,0,1,0
e57a8664__4,e57a8664,4,2025-11-30,Mei-Ling Chen,55+,Grad Student,East Asian,1339,12430,1,1,1,0,0,0,0,0,0,0
e57a8664__5,e57a8664,5,2025-12-07,Mei-Ling Chen,55+,Grad Student,East Asian,782,11873,1,0,0,0,0,0,-1,-1,0,0
e57a8664__6,e57a8664,6,2025-12-07,Mei-Ling Chen,55+,Grad Student,East Asian,1889,12980,1,0,0,0,0,0,-1,-1,0,0
e57a8664__7,e57a8664,7,2025-12-07,Mei-Ling Chen,55+,Grad Student,East Asian,428,11519,1,0,1,0,1,0,-1,0,0,0
e57a8664__8,e57a8664,8,2025-12-11,Mei-Ling Chen,55+,Grad Student,East Asian,402,11493,0,0,1,1,0,1,0,0,0,0
e57a8664__9,e57a8664,9,2025-12-14,Mei-Ling Chen,55+,Grad Student,East Asian,1552,12643,1,0,1,1,0,0,0,0,1,0
e5c9d9e5__0,e5c9d9e5,0,2025-03-25,Henrik van den Berg,55+,Entrepreneur,Western European,1198,12269,1,0,0,0,1,0,-1,0,0,0
e5c9d9e5__1,e5c9d9e5,1,2025-03-25,Henrik van den Berg,55+,Entrepreneur,Western European,319,11390,0,0,0,0,-1,-1,0,0,-1,0
e5c9d9e5__2,e5c9d9e5,2,2025-04-01,Henrik van den Berg,55+,Entrepreneur,Western European,1372,12443,0,0,-1,1,1,0,0,0,-1,0
e5c9d9e5__3,e5c9d9e5,3,2025-04-08,Henrik van den Berg,55+,Entrepreneur,Western European,702,11773,-1,0,0,0,1,0,1,0,0,0
e5c9d9e5__4,e5c9d9e5,4,2025-04-08,Henrik van den Berg,55+,Entrepreneur,Western European,348,11419,0,-1,-1,0,-1,0,0,0,0,0
e5c9d9e5__5,e5c9d9e5,5,2025-04-10,Henrik van den Berg,55+,Entrepreneur,Western European,296,11367,0,0,0,1,1,0,0,0,1,0
e5c9d9e5__6,e5c9d9e5,6,2025-04-11,Henrik van den Berg,55+,Entrepreneur,Western European,1217,12288,-1,0,0,0,1,0,0,0,1,0
e5c9d9e5__7,e5c9d9e5,7,2025-04-14,Henrik van den Berg,55+,Entrepreneur,Western European,1687,12758,1,0,0,0,1,1,0,0,-1,0
e5c9d9e5__8,e5c9d9e5,8,2025-04-15,Henrik van den Berg,55+,Entrepreneur,Western European,650,11721,1,0,0,0,-1,-1,0,0,0,0
e5c9d9e5__9,e5c9d9e5,9,2025-04-15,Henrik van den Berg,55+,Entrepreneur,Western European,846,11917,1,0,0,0,-1,1,0,0,1,0
e5c9d9e5__10,e5c9d9e5,10,2025-04-17,Henrik van den Berg,55+,Entrepreneur,Western European,298,11369,1,0,0,0,-1,1,0,0,1,0
e5c9d9e5__11,e5c9d9e5,11,2025-04-19,Henrik van den Berg,55+,Entrepreneur,Western European,1123,12194,1,1,1,0,-1,0,0,0,1,0
e5cea325__0,e5cea325,0,2025-06-11,Rachel Munoz,35-44,Nurse,North American,1114,12203,0,0,1,0,0,0,0,0,1,0
e5cea325__1,e5cea325,1,2025-06-15,Rachel Munoz,35-44,Nurse,North American,967,12056,0,0,1,-1,0,0,0,0,1,0
e5cea325__2,e5cea325,2,2025-06-18,Rachel Munoz,35-44,Nurse,North American,609,11698,0,0,-1,0,0,0,0,0,1,0
e5cea325__3,e5cea325,3,2025-06-20,Rachel Munoz,35-44,Nurse,North American,1584,12673,0,0,0,0,0,0,0,0,1,0
e5cea325__4,e5cea325,4,2025-06-24,Rachel Munoz,35-44,Nurse,North American,782,11871,0,0,-1,0,0,0,0,0,1,0
e5cea325__5,e5cea325,5,2025-06-25,Rachel Munoz,35-44,Nurse,North American,698,11787,1,0,1,0,0,0,0,0,0,0
e5cea325__6,e5cea325,6,2025-06-27,Rachel Munoz,35-44,Nurse,North American,387,11476,0,0,1,0,0,0,0,0,0,0
e5cea325__7,e5cea325,7,2025-06-29,Rachel Munoz,35-44,Nurse,North American,747,11836,0,0,1,0,0,0,0,0,1,0
e5ff1efb__0,e5ff1efb,0,2025-12-25,Priya Sharma,25-34,Teacher,South Asian,1162,12236,1,0,0,0,0,0,-1,-1,-1,0
e5ff1efb__1,e5ff1efb,1,2025-12-27,Priya Sharma,25-34,Teacher,South Asian,454,11528,0,0,0,1,0,0,0,0,1,0
e5ff1efb__2,e5ff1efb,2,2026-01-01,Priya Sharma,25-34,Teacher,South Asian,1154,12228,1,0,0,0,0,-1,-1,1,0,0
e5ff1efb__3,e5ff1efb,3,2026-01-03,Priya Sharma,25-34,Teacher,South Asian,1293,12367,1,0,1,0,0,0,0,0,-1,0
e5ff1efb__4,e5ff1efb,4,2026-01-04,Priya Sharma,25-34,Teacher,South Asian,1402,12476,1,0,0,1,0,0,-1,0,0,0
e5ff1efb__5,e5ff1efb,5,2026-01-09,Priya Sharma,25-34,Teacher,South Asian,164,11238,1,0,0,1,0,0,0,0,0,0
e5ff1efb__6,e5ff1efb,6,2026-01-12,Priya Sharma,25-34,Teacher,South Asian,1501,12575,1,0,0,0,0,0,-1,-1,-1,0
e5ff1efb__7,e5ff1efb,7,2026-01-17,Priya Sharma,25-34,Teacher,South Asian,716,11790,1,0,0,1,0,0,0,0,1,0
e5ff1efb__8,e5ff1efb,8,2026-01-23,Priya Sharma,25-34,Teacher,South Asian,165,11239,1,0,0,1,0,0,0,0,0,0
e6838e16__0,e6838e16,0,2025-02-15,Rohan Kulkarni,18-24,Manager,South Asian,1002,12066,0,0,0,0,0,1,0,0,1,0
e6838e16__1,e6838e16,1,2025-02-22,Rohan Kulkarni,18-24,Manager,South Asian,591,11655,0,0,0,1,0,1,0,0,0,0
e6838e16__2,e6838e16,2,2025-02-28,Rohan Kulkarni,18-24,Manager,South Asian,508,11572,0,0,0,0,0,1,0,0,0,0
e6838e16__3,e6838e16,3,2025-03-02,Rohan Kulkarni,18-24,Manager,South Asian,482,11546,0,0,0,0,0,-1,0,0,0,0
e6838e16__4,e6838e16,4,2025-03-04,Rohan Kulkarni,18-24,Manager,South Asian,537,11601,0,0,0,0,0,-1,0,0,0,0
e6838e16__5,e6838e16,5,2025-03-08,Rohan Kulkarni,18-24,Manager,South Asian,887,11951,0,0,0,0,0,-1,0,0,1,0
e6838e16__6,e6838e16,6,2025-03-10,Rohan Kulkarni,18-24,Manager,South Asian,606,11670,0,0,0,0,0,1,0,0,0,0
e6838e16__7,e6838e16,7,2025-03-13,Rohan Kulkarni,18-24,Manager,South Asian,1451,12515,0,0,0,0,0,1,0,0,0,0
e6838e16__8,e6838e16,8,2025-03-19,Rohan Kulkarni,18-24,Manager,South Asian,195,11259,0,-1,0,0,0,1,0,0,0,0
e6838e16__9,e6838e16,9,2025-03-25,Rohan Kulkarni,18-24,Manager,South Asian,1045,12109,0,-1,0,0,0,1,0,0,0,0
e74a0721__0,e74a0721,0,2025-10-26,Santiago Herrera,35-44,Artist,Latin American,677,11763,-1,-1,0,0,-1,1,1,0,0,0
e74a0721__1,e74a0721,1,2025-10-28,Santiago Herrera,35-44,Artist,Latin American,974,12060,-1,-1,0,1,1,1,1,1,0,0
e7f5aa8b__0,e7f5aa8b,0,2025-05-06,Roberto Mendoza,55+,Manager,Latin American,438,11510,0,0,0,1,1,0,0,0,0,0
e7f5aa8b__1,e7f5aa8b,1,2025-05-09,Roberto Mendoza,55+,Manager,Latin American,428,11500,0,0,0,1,1,0,1,0,0,0
e7f5aa8b__2,e7f5aa8b,2,2025-05-11,Roberto Mendoza,55+,Manager,Latin American,501,11573,1,0,0,1,1,0,0,0,0,0
e7f5aa8b__3,e7f5aa8b,3,2025-05-18,Roberto Mendoza,55+,Manager,Latin American,593,11665,0,0,0,1,1,0,-1,0,0,0
e7f5aa8b__4,e7f5aa8b,4,2025-05-19,Roberto Mendoza,55+,Manager,Latin American,175,11247,0,0,-1,1,0,0,0,0,-1,0
e7f5aa8b__5,e7f5aa8b,5,2025-05-25,Roberto Mendoza,55+,Manager,Latin American,1183,12255,1,0,0,-1,-1,-1,0,0,1,0
e7f5aa8b__6,e7f5aa8b,6,2025-05-28,Roberto Mendoza,55+,Manager,Latin American,630,11702,1,0,0,0,0,0,0,0,1,0
e809d252__0,e809d252,0,2025-01-10,Marcus Chen,25-34,Teacher,North American,703,11797,1,0,0,0,0,0,-1,0,0,1
e809d252__1,e809d252,1,2025-01-14,Marcus Chen,25-34,Teacher,North American,490,11584,0,0,0,0,0,0,0,-1,-1,0
e809d252__2,e809d252,2,2025-01-16,Marcus Chen,25-34,Teacher,North American,832,11926,1,0,0,0,0,0,1,1,0,1
e809d252__3,e809d252,3,2025-01-17,Marcus Chen,25-34,Teacher,North American,1065,12159,0,0,0,0,0,0,0,0,1,1
e809d252__4,e809d252,4,2025-01-17,Marcus Chen,25-34,Teacher,North American,1118,12212,0,0,1,0,0,0,0,0,0,-1
e809d252__5,e809d252,5,2025-01-22,Marcus Chen,25-34,Teacher,North American,466,11560,0,0,0,0,0,0,0,1,1,0
e809d252__6,e809d252,6,2025-01-29,Marcus Chen,25-34,Teacher,North American,1070,12164,1,0,0,1,0,0,0,0,1,1
e809d252__7,e809d252,7,2025-02-01,Marcus Chen,25-34,Teacher,North American,679,11773,0,0,0,0,0,0,0,1,1,0
e809d252__8,e809d252,8,2025-02-07,Marcus Chen,25-34,Teacher,North American,544,11638,0,0,0,0,0,0,0,1,1,1
e809d252__9,e809d252,9,2025-02-12,Marcus Chen,25-34,Teacher,North American,978,12072,0,0,0,0,0,0,0,1,1,1
e809d252__10,e809d252,10,2025-02-18,Marcus Chen,25-34,Teacher,North American,659,11753,0,0,0,0,0,0,-1,1,1,0
e99eacac__0,e99eacac,0,2025-10-16,Ricardo Maldonado,45-54,Entrepreneur,Latin American,773,11876,1,1,0,1,0,-1,0,0,0,0
e99eacac__1,e99eacac,1,2025-10-18,Ricardo Maldonado,45-54,Entrepreneur,Latin American,250,11353,0,1,0,0,0,0,0,0,0,0
e99eacac__2,e99eacac,2,2025-10-22,Ricardo Maldonado,45-54,Entrepreneur,Latin American,1080,12183,0,0,-1,0,0,0,0,1,1,0
e99eacac__3,e99eacac,3,2025-10-26,Ricardo Maldonado,45-54,Entrepreneur,Latin American,1251,12354,1,0,0,1,0,0,0,1,0,1
e99eacac__4,e99eacac,4,2025-10-27,Ricardo Maldonado,45-54,Entrepreneur,Latin American,1575,12678,0,1,0,0,0,0,0,1,1,0
e99eacac__5,e99eacac,5,2025-10-29,Ricardo Maldonado,45-54,Entrepreneur,Latin American,458,11561,0,1,0,1,0,0,0,1,0,0
e99eacac__6,e99eacac,6,2025-11-05,Ricardo Maldonado,45-54,Entrepreneur,Latin American,280,11383,0,0,0,-1,0,-1,0,0,0,0
e99eacac__7,e99eacac,7,2025-11-11,Ricardo Maldonado,45-54,Entrepreneur,Latin American,1375,12478,1,0,0,1,0,0,0,1,1,0
e99eacac__8,e99eacac,8,2025-11-16,Ricardo Maldonado,45-54,Entrepreneur,Latin American,633,11736,0,1,0,0,0,-1,0,0,0,1
e99eacac__9,e99eacac,9,2025-11-16,Ricardo Maldonado,45-54,Entrepreneur,Latin American,595,11698,0,1,0,0,0,0,0,1,1,0
e99eacac__10,e99eacac,10,2025-11-20,Ricardo Maldonado,45-54,Entrepreneur,Latin American,1768,12871,1,1,0,0,0,0,0,1,1,1
eb969aef__0,eb969aef,0,2025-12-21,Ethan Caldwell,18-24,Grad Student,North American,491,11563,0,-1,0,0,0,1,0,0,0,0
eb969aef__1,eb969aef,1,2025-12-27,Ethan Caldwell,18-24,Grad Student,North American,262,11334,0,0,0,0,0,1,0,0,0,0
eb969aef__2,eb969aef,2,2025-12-28,Ethan Caldwell,18-24,Grad Student,North American,1244,12316,0,0,0,0,0,1,0,0,0,0
eb969aef__3,eb969aef,3,2026-01-03,Ethan Caldwell,18-24,Grad Student,North American,704,11776,0,0,0,0,0,-1,0,0,0,0
eb969aef__4,eb969aef,4,2026-01-07,Ethan Caldwell,18-24,Grad Student,North American,886,11958,-1,0,0,0,0,1,0,0,0,0
eb969aef__5,eb969aef,5,2026-01-14,Ethan Caldwell,18-24,Grad Student,North American,1255,12327,0,0,0,0,0,1,0,0,1,0
eb969aef__6,eb969aef,6,2026-01-21,Ethan Caldwell,18-24,Grad Student,North American,862,11934,0,0,0,1,0,1,0,0,0,0
eb969aef__7,eb969aef,7,2026-01-28,Ethan Caldwell,18-24,Grad Student,North American,1357,12429,0,0,0,0,0,1,0,0,0,0
ed67c9cc__0,ed67c9cc,0,2025-02-02,Lim Sook Yin,55+,Parent (Stay-at-home),East Asian,272,11345,0,0,1,0,0,0,0,0,0,0
ed67c9cc__1,ed67c9cc,1,2025-02-02,Lim Sook Yin,55+,Parent (Stay-at-home),East Asian,630,11703,0,0,-1,0,0,0,0,0,1,0
ed67c9cc__2,ed67c9cc,2,2025-02-08,Lim Sook Yin,55+,Parent (Stay-at-home),East Asian,1006,12079,0,0,-1,0,0,0,0,0,1,0
ed67c9cc__3,ed67c9cc,3,2025-02-09,Lim Sook Yin,55+,Parent (Stay-at-home),East Asian,630,11703,0,0,-1,0,0,0,0,1,0,0
ed67c9cc__4,ed67c9cc,4,2025-02-11,Lim Sook Yin,55+,Parent (Stay-at-home),East Asian,706,11779,0,0,1,0,0,0,0,0,0,0
ed67c9cc__5,ed67c9cc,5,2025-02-14,Lim Sook Yin,55+,Parent (Stay-at-home),East Asian,1334,12407,0,0,-1,0,0,0,0,0,1,0
ed67c9cc__6,ed67c9cc,6,2025-02-16,Lim Sook Yin,55+,Parent (Stay-at-home),East Asian,539,11612,0,0,0,0,0,0,0,0,1,0
ed67c9cc__7,ed67c9cc,7,2025-02-19,Lim Sook Yin,55+,Parent (Stay-at-home),East Asian,662,11735,0,0,-1,0,0,0,0,0,0,0
ed67c9cc__8,ed67c9cc,8,2025-02-21,Lim Sook Yin,55+,Parent (Stay-at-home),East Asian,707,11780,0,0,1,0,0,0,0,0,0,0
f2a0de6f__0,f2a0de6f,0,2025-09-07,Sarah Chen,25-34,Teacher,North American,496,11589,-1,0,0,0,0,0,1,0,1,0
f2a0de6f__1,f2a0de6f,1,2025-09-08,Sarah Chen,25-34,Teacher,North American,519,11612,1,0,0,0,0,0,0,0,1,0
f2a0de6f__2,f2a0de6f,2,2025-09-10,Sarah Chen,25-34,Teacher,North American,951,12044,-1,0,0,0,-1,0,1,0,-1,0
f2a0de6f__3,f2a0de6f,3,2025-09-15,Sarah Chen,25-34,Teacher,North American,260,11353,-1,0,0,-1,0,0,1,0,0,0
f2a0de6f__4,f2a0de6f,4,2025-09-18,Sarah Chen,25-34,Teacher,North American,820,11913,-1,0,0,0,-1,-1,1,0,0,0
f2a0de6f__5,f2a0de6f,5,2025-09-19,Sarah Chen,25-34,Teacher,North American,218,11311,0,0,1,0,0,0,0,0,1,0
f2a0de6f__6,f2a0de6f,6,2025-09-21,Sarah Chen,25-34,Teacher,North American,467,11560,0,0,0,0,0,1,0,0,1,0
f2a0de6f__7,f2a0de6f,7,2025-09-27,Sarah Chen,25-34,Teacher,North American,1038,12131,-1,0,0,-1,-1,0,1,0,-1,0
f2a0de6f__8,f2a0de6f,8,2025-09-28,Sarah Chen,25-34,Teacher,North American,297,11390,0,1,1,0,0,1,0,0,1,0
f2a0de6f__9,f2a0de6f,9,2025-09-29,Sarah Chen,25-34,Teacher,North American,677,11770,-1,0,0,0,0,0,1,1,1,0
f418b74b__0,f418b74b,0,2025-09-03,Rohan Shetty,25-34,Entrepreneur,South Asian,256,11323,0,0,-1,0,0,0,0,0,0,0
f418b74b__1,f418b74b,1,2025-09-10,Rohan Shetty,25-34,Entrepreneur,South Asian,633,11700,0,0,-1,0,0,0,0,0,0,0
f418b74b__2,f418b74b,2,2025-09-11,Rohan Shetty,25-34,Entrepreneur,South Asian,1025,12092,0,0,-1,0,0,0,0,0,0,0
f418b74b__3,f418b74b,3,2025-09-14,Rohan Shetty,25-34,Entrepreneur,South Asian,1063,12130,0,0,-1,1,0,0,0,0,0,0
f418b74b__4,f418b74b,4,2025-09-16,Rohan Shetty,25-34,Entrepreneur,South Asian,450,11517,0,0,0,0,0,0,0,0,0,0
f418b74b__5,f418b74b,5,2025-09-16,Rohan Shetty,25-34,Entrepreneur,South Asian,1036,12103,0,0,-1,0,0,0,0,0,0,0
f418b74b__6,f418b74b,6,2025-09-16,Rohan Shetty,25-34,Entrepreneur,South Asian,594,11661,0,0,1,0,0,0,0,0,0,0
f418b74b__7,f418b74b,7,2025-09-17,Rohan Shetty,25-34,Entrepreneur,South Asian,1202,12269,0,0,-1,0,0,0,0,0,0,0
f6180c27__0,f6180c27,0,2025-07-03,Chen Weimin,45-54,Entrepreneur,East Asian,870,11941,0,0,0,-1,0,0,0,0,1,0
f6180c27__1,f6180c27,1,2025-07-07,Chen Weimin,45-54,Entrepreneur,East Asian,745,11816,-1,0,0,-1,0,0,0,0,1,0
f6180c27__2,f6180c27,2,2025-07-13,Chen Weimin,45-54,Entrepreneur,East Asian,1420,12491,0,0,0,1,0,1,1,0,1,0
f6180c27__3,f6180c27,3,2025-07-19,Chen Weimin,45-54,Entrepreneur,East Asian,180,11251,0,0,0,0,0,0,0,0,1,0
f6180c27__4,f6180c27,4,2025-07-23,Chen Weimin,45-54,Entrepreneur,East Asian,1118,12189,-1,0,0,1,0,0,1,0,-1,0
f6180c27__5,f6180c27,5,2025-07-23,Chen Weimin,45-54,Entrepreneur,East Asian,435,11506,0,0,0,1,0,0,0,0,-1,0
f6180c27__6,f6180c27,6,2025-07-29,Chen Weimin,45-54,Entrepreneur,East Asian,1083,12154,1,0,0,0,0,0,0,0,1,0
f6180c27__7,f6180c27,7,2025-08-04,Chen Weimin,45-54,Entrepreneur,East Asian,493,11564,0,0,0,1,0,0,0,0,-1,0
f6180c27__8,f6180c27,8,2025-08-05,Chen Weimin,45-54,Entrepreneur,East Asian,289,11360,0,0,0,0,0,0,0,0,1,0
f6180c27__9,f6180c27,9,2025-08-07,Chen Weimin,45-54,Entrepreneur,East Asian,1060,12131,0,0,0,0,0,0,0,1,1,0
f6180c27__10,f6180c27,10,2025-08-14,Chen Weimin,45-54,Entrepreneur,East Asian,586,11657,0,0,0,0,0,0,0,1,1,0
f79f99b6__0,f79f99b6,0,2025-06-29,Lars Brenner,45-54,Entrepreneur,Western European,1482,12560,1,1,0,1,1,-1,-1,0,0,0
f79f99b6__1,f79f99b6,1,2025-07-01,Lars Brenner,45-54,Entrepreneur,Western European,1296,12374,1,1,-1,1,0,-1,0,0,-1,0
f79f99b6__2,f79f99b6,2,2025-07-02,Lars Brenner,45-54,Entrepreneur,Western European,1528,12606,1,1,-1,1,0,-1,0,0,0,0
f79f99b6__3,f79f99b6,3,2025-07-03,Lars Brenner,45-54,Entrepreneur,Western European,1150,12228,0,-1,0,0,0,0,0,0,1,0
f79f99b6__4,f79f99b6,4,2025-07-06,Lars Brenner,45-54,Entrepreneur,Western European,938,12016,0,1,0,0,0,0,0,0,1,0
f79f99b6__5,f79f99b6,5,2025-07-13,Lars Brenner,45-54,Entrepreneur,Western European,1312,12390,1,0,0,-1,0,-1,0,0,0,0
f79f99b6__6,f79f99b6,6,2025-07-15,Lars Brenner,45-54,Entrepreneur,Western European,161,11239,0,0,1,0,0,0,0,0,0,0
f79f99b6__7,f79f99b6,7,2025-07-16,Lars Brenner,45-54,Entrepreneur,Western European,1685,12763,1,1,0,0,-1,-1,0,0,0,0
f990a261__0,f990a261,0,2025-10-07,Brooke Callahan,35-44,Parent (Stay-at-home),North American,979,12087,0,-1,-1,0,0,0,0,0,1,0
f990a261__1,f990a261,1,2025-10-12,Brooke Callahan,35-44,Parent (Stay-at-home),North American,315,11423,0,-1,-1,0,0,0,0,0,1,0
f990a261__2,f990a261,2,2025-10-18,Brooke Callahan,35-44,Parent (Stay-at-home),North American,195,11303,1,1,1,0,0,0,0,0,0,0
f990a261__3,f990a261,3,2025-10-23,Brooke Callahan,35-44,Parent (Stay-at-home),North American,1232,12340,1,1,1,0,0,-1,0,0,0,0
f990a261__4,f990a261,4,2025-10-28,Brooke Callahan,35-44,Parent (Stay-at-home),North American,1572,12680,-1,-1,-1,0,0,0,0,0,0,0
f990a261__5,f990a261,5,2025-10-28,Brooke Callahan,35-44,Parent (Stay-at-home),North American,1295,12403,-1,0,-1,0,0,0,1,0,1,0
f990a261__6,f990a261,6,2025-11-02,Brooke Callahan,35-44,Parent (Stay-at-home),North American,239,11347,0,0,0,0,0,0,0,0,0,0
f990a261__7,f990a261,7,2025-11-04,Brooke Callahan,35-44,Parent (Stay-at-home),North American,229,11337,1,1,1,1,0,0,0,0,0,0
f990a261__8,f990a261,8,2025-11-05,Brooke Callahan,35-44,Parent (Stay-at-home),North American,449,11557,-1,-1,-1,0,0,0,0,0,0,0
f990a261__9,f990a261,9,2025-11-08,Brooke Callahan,35-44,Parent (Stay-at-home),North American,204,11312,0,0,0,0,0,0,0,0,0,0
f990a261__10,f990a261,10,2025-11-11,Brooke Callahan,35-44,Parent (Stay-at-home),North American,718,11826,-1,-1,-1,0,0,0,0,0,1,0
f990a261__11,f990a261,11,2025-11-16,Brooke Callahan,35-44,Parent (Stay-at-home),North American,1745,12853,-1,-1,-1,0,0,0,1,0,1,0
fa7d280a__0,fa7d280a,0,2025-01-20,Gerald Mackie,55+,Grad Student,North American,377,11450,0,0,0,0,0,0,1,0,1,0
fa7d280a__1,fa7d280a,1,2025-01-23,Gerald Mackie,55+,Grad Student,North American,1301,12374,-1,0,0,0,0,0,1,0,0,0
